lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.63911389,-77.10152222,Carroll County,MAYBERRY ROAD,1985,Fair,889,NA,5,15,County Highway Agency,County Highway Agency,889 vehicles
39.63164722,-77.07685278,Carroll County,TYRONE ROAD,1960,Good,1260,NA,6,15,County Highway Agency,County Highway Agency,1260 vehicles
39.63429167,-77.04178889,Carroll County,HUGHES SHOP ROAD,1974,Poor,142,114,6,16,County Highway Agency,County Highway Agency,142 vehicles
39.62814167,-77.06821389,Carroll County,RICHARDSON ROAD,1991,Good,300,NA,6,15,County Highway Agency,County Highway Agency,300 vehicles
39.66216944,-77.08674722,Carroll County,FLICKINGER ROAD,1940,Fair,217,190,6,15,County Highway Agency,County Highway Agency,217 vehicles
39.63438889,-77.04615,Carroll County,HALTER ROAD,1981,Fair,896,NA,6,15,County Highway Agency,County Highway Agency,896 vehicles
39.67833328,-77.09166718,Carroll County,KUMP STATION ROAD,1982,Good,132,NA,6,15,County Highway Agency,County Highway Agency,132 vehicles
39.67833328,-77.08999634,Carroll County,BABYLON ROAD,1960,Poor,111,74,6,15,County Highway Agency,County Highway Agency,111 vehicles
39.68500137,-77.0716629,Carroll County,ARTERS MILL ROAD,1986,Good,316,NA,6,15,County Highway Agency,County Highway Agency,316 vehicles
39.66333389,-77.07333374,Carroll County,ARTERS MILL ROAD,1982,Good,235,NA,6,15,County Highway Agency,County Highway Agency,235 vehicles
39.687375,-77.03970278,Carroll County,SILVER RUN VALLEY,1900,Fair,458,240,5,16,County Highway Agency,County Highway Agency,458 vehicles
39.66500092,-77.02666473,Carroll County,MURKLE ROAD,2005,Good,360,NA,6,15,County Highway Agency,County Highway Agency,360 vehicles
39.66833496,-77.01166534,Carroll County,DEEP RUN ROAD,1978,Fair,1035,0,5,15,County Highway Agency,County Highway Agency,1035 vehicles
39.668575,-76.98438889,Carroll County,RINEHART ROAD,1961,Fair,1082,62,7,15,County Highway Agency,County Highway Agency,1082 vehicles
39.6016655,-76.84999847,Carroll County,HOUCKSVILLE ROAD,2002,Good,4515,0,8,15,County Highway Agency,County Highway Agency,4515 vehicles
39.41217222,-77.07389444,Carroll County,GILLIS ROAD,1975,Good,790,120,8,15,County Highway Agency,County Highway Agency,790 vehicles
39.47333145,-77.0533371,Carroll County,BAKER ROAD,1974,Fair,726,0,6,15,County Highway Agency,County Highway Agency,726 vehicles
39.49000168,-77.01999664,Carroll County,SALEM BOTTOM ROAD,1964,Fair,1020,275,6,15,County Highway Agency,County Highway Agency,1020 vehicles
39.49333191,-77.02333069,Carroll County,BLOOM ROAD,1980,Fair,545,NA,6,15,County Highway Agency,County Highway Agency,545 vehicles
39.44198333,-77.07019167,Carroll County,SKIDMORE ROAD,1988,Good,357,24,10,15,County Highway Agency,County Highway Agency,357 vehicles
39.39285833,-77.11917778,Carroll County,RUNKLES ROAD,1966,Fair,583,NA,8,15,County Highway Agency,County Highway Agency,583 vehicles
39.35928056,-77.13571667,Carroll County,TWIN ARCH ROAD,1987,Fair,3992,NA,8,15,County Highway Agency,County Highway Agency,3992 vehicles
39.37849722,-77.09018611,Carroll County,GRIMVILLE ROAD,1981,Fair,267,115,8,15,County Highway Agency,County Highway Agency,267 vehicles
39.35991667,-77.06272778,Carroll County,WOODBINE ROAD,1976,Fair,8360,NA,8,15,County Highway Agency,County Highway Agency,8360 vehicles
39.360225,-77.045831,Carroll County,MORGAN ROAD,1976,Fair,436,NA,8,15,County Highway Agency,County Highway Agency,436 vehicles
39.36166763,-76.99333191,Carroll County,GAITHER ROAD,1989,Good,1483,22,8,15,County Highway Agency,County Highway Agency,1483 vehicles
39.36000061,-76.99333191,Carroll County,GAITHER ROAD,1978,Fair,1220,330,8,15,County Highway Agency,County Highway Agency,1220 vehicles
39.38499832,-77.02500153,Carroll County,EDEN MILL ROAD,1969,Fair,1574,NA,8,15,County Highway Agency,County Highway Agency,1574 vehicles
39.40333176,-76.99666595,Carroll County,WHITE ROCK ROAD,1975,Poor,4123,12,8,16,County Highway Agency,County Highway Agency,4123 vehicles
39.42166519,-77.02833557,Carroll County,BUCKHORN ROAD,1952,Fair,235,NA,9,15,County Highway Agency,County Highway Agency,235 vehicles
39.43333435,-77.02999878,Carroll County,FRETER ROAD,2004,Good,748,NA,6,15,County Highway Agency,County Highway Agency,748 vehicles
39.43166733,-76.97499847,Carroll County,LINTON ROAD,1980,Fair,945,300,9,15,County Highway Agency,County Highway Agency,945 vehicles
39.45166779,-76.95500183,Carroll County,LONDON BRIDGE ROAD,1956,Good,806,NA,8,15,County Highway Agency,County Highway Agency,806 vehicles
39.50500107,-76.96499634,Carroll County,KLEES MILL ROAD,1988,Fair,1670,NA,8,15,County Highway Agency,County Highway Agency,1670 vehicles
39.42666626,-76.95999908,Carroll County,BARTHOLOW ROAD,1968,Good,3890,NA,8,15,County Highway Agency,County Highway Agency,3890 vehicles
39.38499832,-76.94499969,Carroll County,SLACKS ROAD,1975,Fair,836,170,8,15,County Highway Agency,County Highway Agency,836 vehicles
39.37333298,-76.94499969,Carroll County,SLACKS ROAD,1975,Good,1063,NA,8,15,County Highway Agency,County Highway Agency,1063 vehicles
39.37333298,-76.93166351,Carroll County,BRANGELS ROAD,1974,Good,2975,NA,8,15,County Highway Agency,County Highway Agency,2975 vehicles
39.36666489,-76.91166687,Carroll County,ARRINGTON ROAD,1958,Good,254,NA,8,15,County Highway Agency,County Highway Agency,254 vehicles
39.35185,-76.898103,Carroll County,MARRIOTTSVILLE RD,1986,Good,11380,NA,8,15,County Highway Agency,County Highway Agency,11380 vehicles
39.35333252,-76.89666748,Carroll County,MARRIOTTSVILLE RD,1977,Good,11665,NA,8,15,County Highway Agency,County Highway Agency,11665 vehicles
39.40833282,-76.91500092,Carroll County,SNOWDEN RUN ROAD,1974,Fair,644,NA,8,15,County Highway Agency,County Highway Agency,644 vehicles
39.41333389,-76.92333221,Carroll County,OKLAHOMA ROAD,1971,Fair,3805,NA,8,15,County Highway Agency,County Highway Agency,3805 vehicles
39.63000107,-76.91333008,Carroll County,LOUISVILLE ROAD,1974,Good,604,0,8,15,County Highway Agency,County Highway Agency,604 vehicles
39.47499847,-76.93499756,Carroll County,NINER ROAD,1974,Fair,665,0,8,15,County Highway Agency,County Highway Agency,665 vehicles
39.49333191,-76.89167023,Carroll County,HUGHES ROAD,1976,Good,321,NA,6,15,County Highway Agency,County Highway Agency,321 vehicles
39.496739,-76.903283,Carroll County,KAYS MILL ROAD,1978,Fair,1522,NA,6,15,County Highway Agency,County Highway Agency,1522 vehicles
39.495325,-76.902161,Carroll County,OLD KAYS MILL ROAD,1974,Fair,198,0,6,16,County Highway Agency,County Highway Agency,198 vehicles
39.50999832,-76.92333221,Carroll County,GREEN MILL ROAD,1976,Good,2000,NA,9,15,County Highway Agency,County Highway Agency,2000 vehicles
39.51166534,-76.88833618,Carroll County,BROWN ROAD,1985,Fair,233,75,6,15,County Highway Agency,County Highway Agency,233 vehicles
39.53666687,-76.875,Carroll County,EMORY ROAD,2000,Good,199,NA,5,15,County Highway Agency,County Highway Agency,199 vehicles
39.51833344,-76.87833405,Carroll County,LAWNDALE ROAD,1995,Good,1935,NA,8,15,County Highway Agency,County Highway Agency,1935 vehicles
39.54333496,-76.8833313,Carroll County,PATAPSCO ROAD,1900,Fair,153,NA,5,15,County Highway Agency,County Highway Agency,153 vehicles
39.53833389,-76.8833313,Carroll County,WESLEY ROAD,1975,Fair,671,NA,8,15,County Highway Agency,County Highway Agency,671 vehicles
39.54000092,-76.88833618,Carroll County,PATAPSCO ROAD,1980,Fair,633,NA,5,15,County Highway Agency,County Highway Agency,633 vehicles
39.50166702,-76.96333313,Carroll County,CHANDLER DRIVE,1998,Good,729,NA,8,15,County Highway Agency,County Highway Agency,729 vehicles
39.53666687,-76.95833588,Carroll County,ARNOLD ROAD,1974,Good,240,NA,9,15,County Highway Agency,County Highway Agency,240 vehicles
39.55241776,-76.9596405,Carroll County,MAHURON ROAD,2008,Good,290,0,9,15,County Highway Agency,County Highway Agency,290 vehicles
39.54999924,-76.91666412,Carroll County,CARROLLTON ROAD,1978,Good,1463,NA,8,15,County Highway Agency,County Highway Agency,1463 vehicles
39.54999924,-76.91666412,Carroll County,CARROLLTON ROAD,1972,Fair,693,0,8,16,County Highway Agency,County Highway Agency,693 vehicles
39.54833221,-76.87333679,Carroll County,CARROLLTON ROAD,1960,Fair,636,NA,5,15,County Highway Agency,County Highway Agency,636 vehicles
39.56833267,-77.04666901,Carroll County,STONE CHAPEL ROAD,1930,Fair,4360,0,5,16,County Highway Agency,County Highway Agency,4360 vehicles
39.53333282,-76.88166809,Carroll County,TANK ROAD,1974,Good,145,NA,9,15,County Highway Agency,County Highway Agency,145 vehicles
39.57833481,-76.95999908,Carroll County,NORTH TANNERY ROAD,1974,Fair,180,NA,7,15,County Highway Agency,County Highway Agency,180 vehicles
39.57500076,-76.94333649,Carroll County,GORSUCH ROAD,1968,Good,6556,NA,5,15,County Highway Agency,County Highway Agency,6556 vehicles
39.56946667,-76.95703333,Carroll County,BERBERI ROAD,2005,Good,140,0,1,16,County Highway Agency,County Highway Agency,140 vehicles
39.57833481,-76.88666534,Carroll County,COON CLUB ROAD,1964,Fair,2933,NA,5,15,County Highway Agency,County Highway Agency,2933 vehicles
39.58666611,-76.89167023,Carroll County,HOFFMAN MILL ROAD,1999,Fair,376,NA,6,15,County Highway Agency,County Highway Agency,376 vehicles
39.58666611,-76.90000153,Carroll County,HOFFMAN MILL ROAD,1991,Good,673,NA,8,15,County Highway Agency,County Highway Agency,673 vehicles
39.58666611,-76.8833313,Carroll County,HOFFMAN MILL ROAD,1974,Good,673,NA,8,15,County Highway Agency,County Highway Agency,673 vehicles
39.61666489,-76.8666687,Carroll County,ACCESS ROAD,2009,Good,3250,NA,6,15,Other Local Agencies,County Highway Agency,3250 vehicles
39.624717,-76.82525,Carroll County,UPPER BECKLEYSVILL,1960,Fair,1581,165,5,15,County Highway Agency,County Highway Agency,1581 vehicles
39.62666702,-76.84500122,Carroll County,GREENMOUNT CHURCH,2010,Good,670,NA,9,15,County Highway Agency,County Highway Agency,670 vehicles
39.61000061,-76.87999725,Carroll County,SHILOH ROAD,1969,Fair,1190,NA,5,15,County Highway Agency,County Highway Agency,1190 vehicles
39.66333389,-76.95166779,Carroll County,BIXLER CHURCH ROAD,1973,Poor,622,59,7,16,County Highway Agency,County Highway Agency,622 vehicles
39.67166519,-76.96333313,Carroll County,BIXLER CHURCH ROAD,1974,Good,525,0,7,15,County Highway Agency,County Highway Agency,525 vehicles
39.66333389,-76.9383316,Carroll County,ECKARD ROAD,1984,Good,166,5,7,15,County Highway Agency,County Highway Agency,166 vehicles
39.71166611,-76.86333466,Carroll County,BLACK ROCK ROAD,2001,Good,212,NA,7,15,County Highway Agency,County Highway Agency,212 vehicles
39.71137222,-76.86085278,Carroll County,TRACEYS MILL ROAD,1978,Fair,1108,NA,5,15,County Highway Agency,County Highway Agency,1108 vehicles
39.69666672,-76.80666351,Carroll County,GRAVE RUN ROAD,1970,Good,641,NA,7,15,County Highway Agency,County Highway Agency,641 vehicles
39.52666855,-76.94499969,Carroll County,BOLLINGER ROAD,2012,Good,2220,0,5,15,County Highway Agency,County Highway Agency,2220 vehicles
39.51833344,-76.94999695,Carroll County,BOLLINGER ROAD,1974,Good,1775,NA,5,15,County Highway Agency,County Highway Agency,1775 vehicles
39.57666779,-76.99833679,Carroll County,GREEN STREET,1923,Fair,7255,0,9,15,Town or Township Highway Agency,Town or Township Highway Agency,7255 vehicles
39.65999985,-76.17500305,Harford County,US 1,1927,Fair,9652,7762,11,15,State Highway Agency,State Highway Agency,9652 vehicles
39.62166595,-76.30000305,Harford County,US 1,1934,Fair,11172,465,6,16,State Highway Agency,State Highway Agency,11172 vehicles
39.54873333,-76.3499,Harford County,US 1 BU,1953,Fair,11230,NA,1,17,State Highway Agency,State Highway Agency,11230 vehicles
39.51499939,-76.37000275,Harford County,US 1 BU,1930,Fair,20564,NA,6,16,State Highway Agency,State Highway Agency,20564 vehicles
39.51499939,-76.15833282,Harford County,MD 22,1968,Fair,17370,NA,2,15,State Highway Agency,State Highway Agency,17370 vehicles
39.55833435,-76.36499786,Harford County,US 1 & RAMP C(2),1964,Fair,23320,NA,1,16,State Highway Agency,State Highway Agency,23320 vehicles
39.49101667,-76.20339722,Harford County,MD 7,1993,Good,12210,NA,9,15,State Highway Agency,State Highway Agency,12210 vehicles
39.48856111,-76.21444722,Harford County,MD 7,1925,Fair,12210,54,11,16,State Highway Agency,State Highway Agency,12210 vehicles
39.4766,-76.26037778,Harford County,MD 7,2014,Good,12500,NA,8,16,State Highway Agency,State Highway Agency,12500 vehicles
39.471925,-76.26663611,Harford County,MD 7,1923,Fair,11350,112,8,16,State Highway Agency,State Highway Agency,11350 vehicles
39.44318333,-76.31535278,Harford County,MD 7,1991,Good,7300,398,11,15,State Highway Agency,State Highway Agency,7300 vehicles
39.54166794,-76.33000183,Harford County,MD 22,1950,Fair,22861,NA,4,16,State Highway Agency,State Highway Agency,22861 vehicles
39.52031389,-76.14000556,Harford County,MD 132B,1930,Fair,4030,64,10,16,State Highway Agency,State Highway Agency,4030 vehicles
39.67598056,-76.53787778,Harford County,MD 23,1989,Fair,3552,NA,5,16,State Highway Agency,State Highway Agency,3552 vehicles
39.55500031,-76.36833191,Harford County,US 1,1964,Fair,20002,1433,2,16,State Highway Agency,State Highway Agency,20002 vehicles
39.64164444,-76.41231389,Harford County,MD 24,1934,Fair,3522,274,3,16,State Highway Agency,State Highway Agency,3522 vehicles
39.63208889,-76.41106389,Harford County,MD 24,1917,Fair,3193,55,1,16,State Highway Agency,State Highway Agency,3193 vehicles
39.61661111,-76.40055556,Harford County,MD 24,1917,Fair,3572,154,1,16,State Highway Agency,State Highway Agency,3572 vehicles
39.5233345,-76.14333344,Harford County,US 40,1935,Fair,27800,316,5,16,State Highway Agency,State Highway Agency,27800 vehicles
39.49333191,-76.18333435,Harford County,MD 715,1985,Fair,11583,NA,7,15,State Highway Agency,State Highway Agency,11583 vehicles
39.49166489,-76.19333649,Harford County,US 40,1935,Fair,31990,NA,10,16,State Highway Agency,State Highway Agency,31990 vehicles
39.47999954,-76.21833038,Harford County,US 40,1935,Fair,25930,NA,2,15,State Highway Agency,State Highway Agency,25930 vehicles
39.46166611,-76.25333405,Harford County,US 40,1935,Fair,21093,NA,2,15,State Highway Agency,State Highway Agency,21093 vehicles
39.43999863,-76.29499817,Harford County,US 40,1994,Good,21614,NA,9,16,State Highway Agency,State Highway Agency,21614 vehicles
39.4383316,-76.30166626,Harford County,US 40,1935,Fair,21093,NA,9,16,State Highway Agency,State Highway Agency,21093 vehicles
39.70398056,-76.51476667,Harford County,MD 136,1935,Fair,1901,NA,6,16,State Highway Agency,State Highway Agency,1901 vehicles
39.69808333,-76.46590833,Harford County,MD 136,1934,Fair,2161,75,2,16,State Highway Agency,State Highway Agency,2161 vehicles
39.69643889,-76.42756389,Harford County,MD 136,1931,Fair,2161,99,2,16,State Highway Agency,State Highway Agency,2161 vehicles
39.6755,-76.2873,Harford County,MD 136,1961,Fair,7511,NA,6,16,State Highway Agency,State Highway Agency,7511 vehicles
39.52979722,-76.26273333,Harford County,MD 136,2006,Good,6361,NA,8,16,State Highway Agency,State Highway Agency,6361 vehicles
39.51499939,-76.15833282,Harford County,MD 22,1968,Fair,17370,NA,6,16,State Highway Agency,State Highway Agency,17370 vehicles
39.43436944,-76.33998056,Harford County,MD 152,1971,Good,24672,NA,10,15,State Highway Agency,State Highway Agency,24672 vehicles
39.40428611,-76.319875,Harford County,MD 152,1994,Good,341,NA,2,17,State Highway Agency,State Highway Agency,341 vehicles
39.56666111,-76.182125,Harford County,MD 156,1922,Fair,970,NA,5,16,State Highway Agency,State Highway Agency,970 vehicles
39.48766944,-76.19331944,Harford County,MD 159,2008,Good,4980,NA,9,16,State Highway Agency,State Highway Agency,4980 vehicles
39.61668611,-76.20090556,Harford County,MD 161,1995,Good,5291,NA,7,16,State Highway Agency,State Highway Agency,5291 vehicles
39.69000833,-76.37420278,Harford County,MD 165,1959,Fair,5772,NA,1,16,State Highway Agency,State Highway Agency,5772 vehicles
39.44666672,-76.30666351,Harford County,MD 24,1996,Good,20242,NA,3,15,State Highway Agency,State Highway Agency,20242 vehicles
39.44666672,-76.30666351,Harford County,MD 24,1967,Fair,20242,NA,3,15,State Highway Agency,State Highway Agency,20242 vehicles
39.66596111,-76.44197222,Harford County,MD 165,1932,Fair,6101,165,3,16,State Highway Agency,State Highway Agency,6101 vehicles
39.66203056,-76.44847778,Harford County,MD 165,1930,Fair,6035,NA,3,16,State Highway Agency,State Highway Agency,6035 vehicles
39.55656667,-76.46425556,Harford County,MD 165,2004,Fair,7471,NA,1,17,State Highway Agency,State Highway Agency,7471 vehicles
39.55598889,-76.46511667,Harford County,MD 165,2004,Good,7471,NA,1,17,State Highway Agency,State Highway Agency,7471 vehicles
39.53144167,-76.16889167,Harford County,MD 462,1978,Fair,6960,NA,3,16,State Highway Agency,State Highway Agency,6960 vehicles
39.53408611,-76.16805833,Harford County,MD 462,1978,Fair,7401,NA,3,16,State Highway Agency,State Highway Agency,7401 vehicles
39.61891389,-76.33069167,Harford County,MD 543,1932,Fair,7621,205,6,16,State Highway Agency,State Highway Agency,7621 vehicles
39.50843333,-76.27515278,Harford County,MD 543,1936,Fair,14221,46,5,16,State Highway Agency,State Highway Agency,14221 vehicles
39.492025,-76.25884167,Harford County,MD 543,1988,Fair,18082,NA,6,16,State Highway Agency,State Highway Agency,18082 vehicles
39.69568889,-76.244225,Harford County,MD 623,1998,Good,1120,NA,7,16,State Highway Agency,State Highway Agency,1120 vehicles
39.67564444,-76.21539722,Harford County,MD 623,1987,Good,1501,NA,5,16,State Highway Agency,State Highway Agency,1501 vehicles
39.69618889,-76.39020833,Harford County,MD 624,1936,Fair,3920,52,7,16,State Highway Agency,State Highway Agency,3920 vehicles
39.68463889,-76.38903333,Harford County,MD 624,1936,Fair,3920,46,3,16,State Highway Agency,State Highway Agency,3920 vehicles
39.66158611,-76.32845,Harford County,MD 646,1933,Fair,1140,NA,1,16,State Highway Agency,State Highway Agency,1140 vehicles
39.49071944,-76.17567778,Harford County,MD 715 EB,1943,Fair,11550,NA,2,15,State Highway Agency,State Highway Agency,11550 vehicles
39.49066389,-76.17500833,Harford County,MD 715 WB,1943,Fair,11550,NA,1,17,State Highway Agency,State Highway Agency,11550 vehicles
39.52387778,-76.13777778,Harford County,MD 132B,1943,Fair,4030,461,1,17,State Highway Agency,State Highway Agency,4030 vehicles
39.4366684,-76.3033371,Harford County,MD 24,1995,Good,20242,NA,11,15,State Highway Agency,State Highway Agency,20242 vehicles
39.43739167,-76.30266667,Harford County,MD 24 SBR,1967,Fair,20242,NA,11,15,State Highway Agency,State Highway Agency,20242 vehicles
39.57642778,-76.43877778,Harford County,MD 23,1961,Fair,11602,NA,7,16,State Highway Agency,State Highway Agency,11602 vehicles
39.58348333,-76.45409167,Harford County,MD 23,1961,Good,11892,NA,11,15,State Highway Agency,State Highway Agency,11892 vehicles
39.52000046,-76.37333679,Harford County,US 1,1963,Fair,21112,351,3,15,State Highway Agency,State Highway Agency,21112 vehicles
39.52666855,-76.37000275,Harford County,US 1,1963,Fair,20542,NA,11,15,State Highway Agency,State Highway Agency,20542 vehicles
39.54376667,-76.36948611,Harford County,VALE ROAD,1963,Fair,2254,564,3,16,State Highway Agency,State Highway Agency,2254 vehicles
39.51666641,-76.16388702,Harford County,MD 22,1968,Fair,25940,NA,10,15,State Highway Agency,State Highway Agency,25940 vehicles
39.51666641,-76.16000366,Harford County,US 40 & RMPS 5 & 6,1968,Good,26751,NA,6,16,State Highway Agency,State Highway Agency,26751 vehicles
39.44381389,-76.29917778,Harford County,MD 24,1995,Good,20242,NA,8,15,State Highway Agency,State Highway Agency,20242 vehicles
39.444175,-76.29943056,Harford County,MD 24 SBR,1970,Fair,20242,NA,8,15,State Highway Agency,State Highway Agency,20242 vehicles
39.41123056,-76.30212778,Harford County,MD 24,1974,Fair,13262,NA,2,16,State Highway Agency,State Highway Agency,13262 vehicles
39.53585833,-76.11453889,Harford County,MD 7A,1983,Good,11270,2025,12,15,State Highway Agency,State Highway Agency,11270 vehicles
39.54254722,-76.16640278,Harford County,MD 462,1978,Good,6501,NA,3,16,State Highway Agency,State Highway Agency,6501 vehicles
39.50598056,-76.16394444,Harford County,MD 132,1983,Fair,3900,NA,6,16,State Highway Agency,State Highway Agency,3900 vehicles
39.48500061,-76.25166321,Harford County,MD 543,1991,Good,18391,268,11,15,State Highway Agency,State Highway Agency,18391 vehicles
39.64661389,-76.41018889,Harford County,MD 24,1986,Good,3193,NA,12,15,State Highway Agency,State Highway Agency,3193 vehicles
39.65731111,-76.40798056,Harford County,MD 24,1986,Fair,3193,NA,4,15,State Highway Agency,State Highway Agency,3193 vehicles
39.65133889,-76.41023889,Harford County,MD 24,1986,Fair,3193,NA,6,16,State Highway Agency,State Highway Agency,3193 vehicles
39.45198333,-76.28866111,Harford County,MD 7,1976,Fair,13781,NA,8,16,State Highway Agency,State Highway Agency,13781 vehicles
39.47081667,-76.23419722,Harford County,MD 543,1995,Good,17981,NA,9,15,State Highway Agency,State Highway Agency,17981 vehicles
39.53341389,-76.364475,Harford County,MD 24F,1987,Fair,23140,NA,11,15,State Highway Agency,State Highway Agency,23140 vehicles
39.53166667,-76.36496944,Harford County,MD 24 & 24E,1987,Good,23140,NA,11,15,State Highway Agency,State Highway Agency,23140 vehicles
39.53071667,-76.36070278,Harford County,MD 24,1987,Good,21480,NA,11,15,State Highway Agency,State Highway Agency,21480 vehicles
39.52303889,-76.34850556,Harford County,MD 24,1987,Fair,35300,NA,11,15,State Highway Agency,State Highway Agency,35300 vehicles
39.51150833,-76.34151111,Harford County,MD 24,1987,Fair,37310,NA,11,15,State Highway Agency,State Highway Agency,37310 vehicles
39.50721667,-76.33923889,Harford County,MD 24,1987,Good,37310,NA,11,15,State Highway Agency,State Highway Agency,37310 vehicles
39.42499924,-76.30833435,Harford County,MD 24,1969,Fair,24240,NA,3,16,State Highway Agency,State Highway Agency,24240 vehicles
39.65228333,-76.20368611,Harford County,MD 623,1993,Fair,1620,NA,5,16,State Highway Agency,State Highway Agency,1620 vehicles
39.45833206,-76.30833435,Harford County,MD 24,2011,Good,72060,NA,1,16,State Highway Agency,State Highway Agency,72060 vehicles
39.44833374,-76.3216629,Harford County,FASHION WAY,1972,Good,510,NA,8,16,County Highway Agency,County Highway Agency,510 vehicles
39.47499847,-76.33833313,Harford County,WINTERS RUN ROAD,1972,Good,530,78,7,15,County Highway Agency,County Highway Agency,530 vehicles
39.47333145,-76.34166718,Harford County,SINGER ROAD,2003,Good,4100,NA,7,15,County Highway Agency,County Highway Agency,4100 vehicles
39.47499847,-76.33833313,Harford County,SINGER ROAD,1983,Fair,8300,253,7,15,County Highway Agency,County Highway Agency,8300 vehicles
39.50333405,-76.30833435,Harford County,WHEEL ROAD,1996,Good,5500,NA,7,15,County Highway Agency,County Highway Agency,5500 vehicles
39.50333405,-76.28500366,Harford County,CEDAR LANE,1971,Fair,110,NA,7,15,County Highway Agency,County Highway Agency,110 vehicles
39.50472641,-76.25904846,Harford County,NOVA SCOTIA ROAD,1930,Good,240,NA,7,15,County Highway Agency,County Highway Agency,240 vehicles
39.49390793,-76.2533493,Harford County,CULLUM ROAD,1920,Fair,270,126,12,16,County Highway Agency,County Highway Agency,270 vehicles
39.47833252,-76.27999878,Harford County,HOOKERS MILL ROAD,1957,Fair,1000,NA,7,15,County Highway Agency,County Highway Agency,1000 vehicles
39.4766655,-76.20333099,Harford County,SPESUTIA ROAD,1966,Fair,4200,NA,8,15,County Highway Agency,County Highway Agency,4200 vehicles
39.53833389,-76.21333313,Harford County,CARSINS RUN ROAD,1972,Fair,590,NA,7,15,County Highway Agency,County Highway Agency,590 vehicles
39.54000092,-76.20166779,Harford County,ALDINO-STEPNEY RD,2000,Good,430,NA,9,15,County Highway Agency,County Highway Agency,430 vehicles
39.55937576,-76.18042755,Harford County,WEST CHAPEL ROAD,1930,Poor,330,86,12,16,County Highway Agency,County Highway Agency,330 vehicles
39.59000015,-76.15833282,Harford County,COOLEY MILL ROAD,1997,Good,180,NA,7,15,County Highway Agency,County Highway Agency,180 vehicles
39.6016655,-76.15000153,Harford County,QUAKER BOTTOM ROAD,1982,Fair,200,NA,7,15,County Highway Agency,County Highway Agency,200 vehicles
39.60833359,-76.14666748,Harford County,ROCK RUN ROAD,1955,Fair,150,NA,12,16,County Highway Agency,County Highway Agency,150 vehicles
39.61000061,-76.14499664,Harford County,STAFFORD ROAD,1991,Fair,260,NA,9,15,County Highway Agency,County Highway Agency,260 vehicles
39.62333298,-76.16500092,Harford County,STAFFORD ROAD,1951,Poor,460,746,9,15,County Highway Agency,County Highway Agency,460 vehicles
39.49666595,-76.28666687,Harford County,CEDARDAY DRIVE,2005,Good,200,NA,10,15,County Highway Agency,County Highway Agency,200 vehicles
39.60666656,-76.21833038,Harford County,GLENVILLE ROAD,1930,Fair,340,71,8,15,County Highway Agency,County Highway Agency,340 vehicles
39.60499954,-76.2416687,Harford County,HARMONY CHURCH RD,1933,Fair,130,NA,8,15,County Highway Agency,County Highway Agency,130 vehicles
39.58666611,-76.23166656,Harford County,GLENVILLE ROAD,1930,Poor,800,115,8,16,County Highway Agency,County Highway Agency,800 vehicles
39.52500153,-76.25666809,Harford County,JAMES RUN ROAD,1977,Fair,1100,NA,7,15,County Highway Agency,County Highway Agency,1100 vehicles
39.59500122,-76.27500153,Harford County,COOL SPRING ROAD,1981,Fair,1400,NA,7,15,County Highway Agency,County Highway Agency,1400 vehicles
39.58833313,-76.28500366,Harford County,THOMAS RUN ROAD,2008,Good,980,NA,9,15,County Highway Agency,County Highway Agency,980 vehicles
39.58000183,-76.30166626,Harford County,PENNINGTON ROAD,1975,Good,225,NA,10,15,County Highway Agency,County Highway Agency,225 vehicles
39.61427689,-76.28434753,Harford County,FORGE HILL ROAD,1925,Fair,110,495,11,16,County Highway Agency,County Highway Agency,110 vehicles
39.62166595,-76.33333588,Harford County,WALTERS MILL ROAD,1959,Fair,470,NA,9,15,County Highway Agency,County Highway Agency,470 vehicles
39.60499954,-76.34833527,Harford County,CHESTNUT HILL ROAD,1900,Poor,630,66,9,16,County Highway Agency,County Highway Agency,630 vehicles
39.60666656,-76.34999847,Harford County,CHESTNUT HILL ROAD,1938,Fair,630,56,7,16,County Highway Agency,County Highway Agency,630 vehicles
39.62881851,-76.37525177,Harford County,GRIER NURSERY ROAD,1955,Poor,1500,495,9,15,County Highway Agency,County Highway Agency,1500 vehicles
39.56499863,-76.36499786,Harford County,BYNUM ROAD,1976,Fair,3900,NA,7,15,County Highway Agency,County Highway Agency,3900 vehicles
39.5462265,-76.32826233,Harford County,MOORES MILL ROAD,2005,Good,8700,2000,12,15,County Highway Agency,County Highway Agency,8700 vehicles
39.52833176,-76.31833649,Harford County,MACPHAIL ROAD,1974,Fair,2800,273,7,15,County Highway Agency,County Highway Agency,2800 vehicles
39.49666595,-76.34333038,Harford County,PLUMTREE ROAD,1900,Good,150,NA,9,15,County Highway Agency,County Highway Agency,150 vehicles
39.49833298,-76.35500336,Harford County,WHITAKER MILL ROAD,1991,Fair,2600,385,10,16,County Highway Agency,County Highway Agency,2600 vehicles
39.50166702,-76.35832977,Harford County,WHITAKER MILL ROAD,1998,Fair,1200,NA,8,15,County Highway Agency,County Highway Agency,1200 vehicles
39.47999954,-76.40166473,Harford County,RECKORD ROAD,1957,Fair,870,NA,12,16,County Highway Agency,County Highway Agency,870 vehicles
